13.262259865378674,32.7231598375739
18.539215146288154,21.70614599918755
21.383669066457095,17.9933326780258
28.935176258010426,4.283653374140865
25.249411190177916,13.392201027022288
12.042489531128926,34.33627233870814
22.909403808355904,14.408004190563812
15.319689693810782,28.091297517332332
20.056750541431885,20.04945940864841
23.66377040431064,13.001431019216948
9.863964892688156,38.090257405819244
20.289399708887267,25.024488653823987
22.602055308727188,17.44890000740934
20.799794906050455,18.29112351939183
23.143127034247314,15.197644929223939
29.27637950405262,4.1978190963657624
20.68659918188836,17.875425721309277
21.4864019396764,16.757970916708246
19.081924637556295,22.652602375884072
11.69582252828006,33.12698825060659
18.382511098055925,22.397134797450402
24.24924776619956,12.963031336535156
19.57801190831761,22.704607082298526
24.497701480766302,10.273711651567503
26.75353988206724,7.709111481187293
19.564471252281557,20.10345752064802
19.2808409313924,24.346354885372094
11.963611298843444,32.06323778640319
24.40100198424858,13.46461467011237
22.330614755510915,19.51518762589796
24.68011679413703,13.665070473152104
26.809354852785127,11.693460250018276
21.71612655767735,20.745564141850675
13.969584361555912,29.329816205839652
24.838400344958732,8.362630367335454
6.4162128487501136,41.03555028687724
27.117030558070454,7.8956880645832985
17.998323680040265,25.783569602338524
19.81693019696295,17.47044652046902
14.812124064897557,26.654173845190478
23.54997524211889,16.796818546752103
19.83433991467445,21.128868541544882
17.046517775147333,21.844848027867144
21.624798332390867,13.618828450186594
16.403869814179508,28.80088418397861
24.238693626760423,9.24585372501318
19.65271698923352,23.39937186947029
17.446768886890858,29.1035848539062
20.502649440225618,18.695744762485045
15.764926725591852,27.504504128927938
13.255699420492599,33.80702902386666
23.814195661077793,10.482687081433918
24.16107387069721,16.219183923778306
21.45202949365658,19.89021520433796
20.798825827025055,17.15127703169726
20.408042229989068,16.63168985609889
15.586384587106554,28.99203875406592
19.55133510676948,17.945815603585167
19.40186311374998,20.314969661165748
21.334448228128025,15.982904383094567
18.249296426631748,24.298499692779966
22.40562907203347,20.85453535809894
18.56764550244862,22.387407375659503
13.049985660889996,30.856938889186164
19.046548316202866,20.090743457661496
17.15628663223491,26.361229323030315
27.07112552246707,9.022847229602986
22.304348110531595,15.414668418859474
24.37720488123039,14.992454875654968
23.889963892889,14.435374953709733
23.39838253925989,9.98884234214569
20.90461687475177,18.93632241293625
17.652689329974343,19.56671138115476
13.776962760830216,31.43496016044684
15.687787448653136,23.595542841182965
16.36014680251077,27.201289891144295
20.525038249269123,18.6531535820199
14.344535232208385,32.88358950286665
20.93922560556622,21.236191373253003
24.49651917513984,10.2985940849788
14.719635653370727,28.944918078656215
19.437004240851532,19.101815851924044
14.886551469992668,28.305322589414125
